"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","V1"
"Paul Krugman",0.108712462667695,0.117820540305171,0.135439110756485,0.120710005390313,0.120254712075559,0.139533214476058,0.118450026001977,0.154990220688241,0.132090331047983,0.141378791456036,0.07082887881065,0.124039940258597,0.111830441909807,0.147505195626419,0.0712375549725988,0.0866523036252584,0.17312030861269,0.172271772067485,0.118024688859416,0.0908377106699226,0.146823554399455,0.136844527352499,0.111850723739962,0.113707497508936,0.123654812426456,0.123291220463138,0.165272298490861,0.136114787605537,0.165972513392581,0.117164879329146,0.180310029567434,0.149465544020136,0.075097315809946,0.162977041824559,0.106640653349506,0.0880436895302057,0.111493761495016,0.117551793434003,0.0983054669169509,0.0803743897432101,0.108652809499917,0.105446045929645,0.107717144701889,0.127839474020292,0.118281477677085,0.108766273884342,0.0728228561362123,0.0441350234290412,0.106407772793895,0.149806423921948,0.110737708665779,1,0.139406509720739,0.0732379762350828,0.109971849383891,0.115600860009886,0.116688576515538,0.139590599825765,0.13234696884464,0.123034876872643,0.154704287835004,0.124965629872744,0.0823645896425965,0.123428668995017,0.145740109758815,0.127759341739199,0.116353714028194,0.100118538198305,0.0637573770106953,0.151462979149471,0.106644746039535,0.144763729969572,0.131090118523078,0.0999045259821636,0.130478777516466,0.15631105365714,0.120248982656626,0.129071143000815,0.0779939273336293,0.110658930218511,0.0729827673142622,0.139072482902031,0.0646974155167764,0.0708525840985241,0.129327478864389,0.138226008774947,0.159354551970823,0.119355350994134,0.118063482829492,0.0984901802156183,0.112198776449861,0.071045657719839,0.145621062321234,0.132149167229865,0.157558217846608,0.131723789914895,0.147889213686573,0.119406278121389,0.158990117030386,0.087821727235735,"Paul Krugman"
"Maurice Obstfeld",0.166616725116628,0.110218082533232,0.132274035941576,0.119026086515918,0.159302380758435,0.158830286437783,0.105240038948501,0.173270432948987,0.22800046421724,0.136632665300665,0.0962137658072424,0.140784140234033,0.0925397452829314,0.231366180149304,0.108973850379636,0.105151114702077,0.231024769381525,0.137663726443112,0.162667001945892,0.0992334921187837,0.189305420141303,0.11367282080879,0.106177413117931,0.121322913564745,0.142187520388846,0.147299118034722,0.191174756529268,0.146792775618347,0.188496028377517,0.169550129537593,0.181077177047203,0.166793311991813,0.107337731528131,0.196042119802751,0.136749100002496,0.101320454313946,0.134613315513051,0.142615794511003,0.112918290369443,0.0977625963747914,0.150159621125814,0.130900097370506,0.118407527349825,0.11063379876853,0.178719942970568,0.117990550365889,0.0830860899347431,0.0964061696096317,0.119456447704398,0.349863222536879,0.123387328827234,0.139406509720739,1,0.0987023397076917,0.108313085549673,0.122523999119449,0.144548043129431,0.135651216543035,0.165962640834779,0.112522496361892,0.209131596089248,0.122140669420034,0.0880453180056831,0.130348415371958,0.230617891041181,0.113097172392121,0.144976375242674,0.139055800198574,0.0630131265416993,0.188971858751054,0.114450624662909,0.198638835184193,0.19589520045986,0.130444532643186,0.156099405690187,0.151946959395092,0.136596345918013,0.146495640135632,0.0813020579490556,0.133814245125461,0.0989632623939826,0.143980596305633,0.122388035600737,0.0967409181177098,0.117777270175702,0.145665369141018,0.188119273207548,0.146875044383046,0.170533344269004,0.141792012938601,0.103502501090257,0.0760321802111503,0.123450245691867,0.126364886243512,0.125514320279256,0.141571489767186,0.119220951369173,0.123979064075317,0.173562033341043,0.0744531974984798,"Maurice Obstfeld"
"Lars Hansen",0.0793589214882443,0.075184945888054,0.099544876514079,0.1723049658764,0.132442326402883,0.0978773298486276,0.0748985003596598,0.0847431419722638,0.0828525423310267,0.0781391455240775,0.167384116906997,0.101555010084091,0.0928747935929259,0.0960261756510214,0.048830321321369,0.057703250490467,0.0969328084793876,0.0966112615811194,0.0894354021668696,0.054456652073,0.0769842377666396,0.0930856427286827,0.0813399744963409,0.142617149370926,0.0796158826809627,0.0921462611282856,0.0913263423115417,0.142967967481349,0.10155869284141,0.095856061310755,0.105917606147817,0.083464235251798,0.174099506918816,0.080240069402583,0.143338886005979,0.117297796048149,0.083023919824905,0.0894790993178411,0.0711550619890957,0.145472204244832,0.0881733088952798,0.0755252150593874,0.0754600919167039,0.0808316204336082,0.094200684839144,0.206460959051053,0.088269408867546,0.112922723256958,0.0785928983545986,0.0744182777509586,0.142922683469084,0.0732379762350828,0.0987023397076917,1,0.0869271888565736,0.161805400015906,0.198656607486322,0.0718901966263961,0.0864526082760767,0.0639226182333605,0.141723654604784,0.0813863664772508,0.0610993277365222,0.0565661770864384,0.0916935216691639,0.108528503630242,0.1838820333171,0.121968132494152,0.0426348349341874,0.109409088026027,0.0986928374853106,0.0874055101530322,0.143654366590313,0.0883026897948241,0.0751776397534878,0.437859380477431,0.086586836979546,0.173459420190595,0.138448258638304,0.146196495768467,0.0452347310417112,0.110100002580288,0.125257643587343,0.0782504740318827,0.140005558590701,0.179155569844411,0.0825515945536281,0.0919672465021595,0.0965821304434215,0.195015969925331,0.0823876790978717,0.0823296739328202,0.0519173805039469,0.126251296983344,0.0870246361429211,0.0758373490718672,0.132188225419246,0.137328873657656,0.0942720377372889,0.0436707517929763,"Lars Hansen"
"Ilhan Ozturk",0.0989101398595532,0.0935013302970092,0.143025449676153,0.181996598362204,0.0867634215977914,0.11305943335547,0.0927313502083488,0.116334061464869,0.112183544505859,0.111153378280324,0.110920206348127,0.101972985761917,0.0818548860506656,0.142455069877034,0.0742287142374038,0.0730869441231143,0.143383118499767,0.116877367050428,0.125710802802075,0.0707349625771403,0.124328448284684,0.107976140099245,0.0843544986930979,0.124074475481208,0.105725405378447,0.111919248321931,0.172157962945457,0.112517225961544,0.114233287936371,0.104544760033577,0.123864123180848,0.0999146644945123,0.0860265421951178,0.140417541026298,0.16878249782749,0.127327272109656,0.107416111384246,0.188999750017933,0.10968673903206,0.10921343653201,0.107367289464835,0.0857988467955285,0.0901161411320407,0.11203012060743,0.108058786285926,0.1216302004108,0.0652050771044952,0.0954555077036164,0.177991974494424,0.114832967802249,0.127357323473267,0.109971849383891,0.108313085549673,0.0869271888565736,1,0.0991715748484249,0.096803729163393,0.0869734605675457,0.0945440095970306,0.0970547036903946,0.122449337300304,0.105407325378852,0.0826665853093803,0.0998713439911232,0.102962139971224,0.121111830979152,0.182167650604834,0.109690011368853,0.066348443190586,0.130567165031852,0.104112930944111,0.122552099968263,0.112528920674679,0.103734691143829,0.119623007522057,0.0978375559668113,0.149730006591751,0.094239406229176,0.0763455465274106,0.12812016557356,0.0573031002174019,0.1065648693874,0.115528425252297,0.0603982173329729,0.0843790926061481,0.124669525488932,0.153037029481846,0.0854652880301114,0.126297801560999,0.131759292518453,0.0805446732070814,0.0547968318239041,0.096552758484706,0.0928421136249386,0.0807257895874322,0.102901930798275,0.0886574249367228,0.127214786080075,0.162168923496568,0.0739769399891729,"Ilhan Ozturk"
"James Heckman",0.101278965582301,0.193324366579074,0.18037235864848,0.136554115287937,0.101322710028547,0.12983844331954,0.185487798039896,0.118225215121991,0.0915465979234715,0.126483677274884,0.1274185883756,0.112019694387282,0.107411042238694,0.107333914638939,0.144769990898484,0.0938435644905473,0.115809099134473,0.127948539285017,0.156701888994206,0.0959377836209359,0.0996901840622099,0.174960269755806,0.221367557991205,0.12110123477289,0.177593335179229,0.149114473048409,0.133978451692637,0.124088827704124,0.145831244463415,0.103854630582992,0.134683701320116,0.109193431655935,0.112461464290747,0.123101575209118,0.128168881379922,0.130846418359432,0.136760195186904,0.14989838634935,0.107238563029843,0.113387004792169,0.146088601079005,0.14806929172718,0.108340409291242,0.175666279168885,0.106467266489728,0.145395777038993,0.0690424945091117,0.133789207781172,0.159003608600299,0.11810142375878,0.167183411762809,0.115600860009886,0.122523999119449,0.161805400015906,0.0991715748484249,1,0.11466003680052,0.124144234366922,0.104122212597406,0.11211801261307,0.138821440347714,0.15902747199819,0.147452081096164,0.103299336756957,0.121576054823675,0.139145306617545,0.149811113869033,0.0875165337501885,0.0970567329480719,0.153666780918822,0.206290063708253,0.106747670928947,0.0989371225274697,0.126215063376209,0.136357579898239,0.154527787239627,0.138188406490503,0.127666423503592,0.151114050070898,0.116995906539105,0.0838185515869043,0.115985404360635,0.115756895092048,0.0779870728261332,0.130508071329279,0.146111090779965,0.157117052130362,0.0994599169987995,0.137059412600152,0.157408808085839,0.0965558617491084,0.0663455388527846,0.135652545317234,0.127886463446315,0.124307834324178,0.124851819674351,0.117574158706821,0.184836194949103,0.137744291068244,0.0582065494207524,"James Heckman"
"Martin Eichenbaum",0.142218746309124,0.10032567442717,0.117587744550851,0.1223940311924,0.161346832435725,0.164898524655887,0.0995786033741415,0.0994302035891529,0.123096441932218,0.100755141554875,0.0986184795404941,0.127299162563674,0.100929066659892,0.144995107290805,0.0804951857104314,0.0837597913753772,0.127047218669304,0.0937973904868132,0.13715776916712,0.0692506299992642,0.149311490651101,0.0928514122736154,0.106218285577496,0.148255093206428,0.106150552712234,0.122371022885433,0.109632960096896,0.171917744407599,0.134707733812452,0.136099430154719,0.133314848454662,0.138726629780387,0.151699484595731,0.141443862855701,0.117645310517804,0.0935548635421156,0.128453821446803,0.0845012289912668,0.079823999189939,0.135715502494814,0.0969190294937762,0.0861798566860677,0.0919231594466973,0.0954818437440644,0.173244714078876,0.138482197602222,0.0705160768369943,0.0969488553948756,0.119220742549454,0.162115690681219,0.115774532174067,0.116688576515538,0.144548043129431,0.198656607486322,0.096803729163393,0.11466003680052,1,0.124758571235946,0.137551587571015,0.107561472666692,0.158006689732666,0.0944349208060358,0.0804392019887989,0.119946064704597,0.153101694183505,0.108854897557493,0.144759812860843,0.145694608006993,0.0483923699883263,0.170551699865789,0.104214678800925,0.145876917539573,0.164361792737012,0.132316498975092,0.104592934057471,0.148778051989625,0.0990402951746059,0.466713356913315,0.0933767122295398,0.169446182898927,0.0599962588457574,0.152593604865197,0.123201808005271,0.0917797210173109,0.114004135860412,0.141558325242139,0.12851462588214,0.117040195923056,0.131661817883988,0.129241277715549,0.0858999775132348,0.0864146954361972,0.0734455861290299,0.133913837093773,0.112828038916109,0.126727252519152,0.125762785522565,0.140728232165552,0.16550980579309,0.0577898643350895,"Martin Eichenbaum"
"David Romer",0.103671966731776,0.105230707570992,0.134865761904061,0.0990085111251303,0.12213442798992,0.122788426763104,0.118982648464755,0.122669811864037,0.121391412112085,0.100623715909951,0.0647785112345491,0.10301711684136,0.117142490140835,0.121912710442519,0.0693546500972845,0.0818209434752008,0.115397744073823,0.103389055609796,0.0982311304998976,0.0709872239268628,0.107104898052925,0.107595365592162,0.10105609763247,0.0813060350843334,0.0991689050090117,0.135227621247501,0.109738885298275,0.167063349565008,0.136359917679491,0.128511541984208,0.137436895112125,0.153331158604091,0.0895941126877757,0.114914136248316,0.103849529822426,0.0819590684468879,0.0965769953748049,0.0928965728921765,0.0729741255510052,0.0766654333109491,0.108770513059807,0.0973497598071874,0.0965068901712479,0.1255969413066,0.159695454710465,0.0782933463567485,0.0624239140303689,0.062427238577811,0.0837121653323489,0.122922806809091,0.093632483519097,0.139590599825765,0.135651216543035,0.0718901966263961,0.0869734605675457,0.124144234366922,0.124758571235946,1,0.147768492619655,0.100483808847932,0.128487190608049,0.114661427979717,0.0729246962631342,0.0896591881419586,0.132130568561805,0.0916075091516561,0.100456587293502,0.11108226321135,0.0476236382230995,0.138893898697682,0.128869209315553,0.1173574109602,0.154318045189076,0.0948043828044387,0.101987323106449,0.101329140190654,0.1017167722068,0.129314846717417,0.0623429593453917,0.116278141099009,0.0727983011006978,0.14518658817785,0.0854454236472067,0.0848808802280094,0.117133185424091,0.116410524137846,0.110046406256491,0.113680717100793,0.112316030211996,0.0854093412565907,0.0799877440383037,0.0714057218999884,0.110833095588544,0.0962596521916609,0.104003375203102,0.122784442676191,0.101933013916535,0.110140599925581,0.147970344982306,0.0907215565269074,"David Romer"
"Elhanan Helpman",0.153001862125603,0.120226257438458,0.173057214588296,0.098010562360953,0.119027206816323,0.13790970962834,0.12572900650855,0.143085392757413,0.131510301324207,0.151485203264397,0.0903157242296744,0.147527650330845,0.138021057396377,0.149367322785209,0.0995407333504603,0.113526403296322,0.168675189045608,0.197369977967122,0.11623657988236,0.10899078433883,0.164155822993943,0.14193960366092,0.0991548342447232,0.105393270616702,0.103438808518604,0.208680869623555,0.153369776790268,0.1383422802312,0.120542478316556,0.124570282037553,0.158216908580149,0.140799971533189,0.107253852059304,0.173688630747729,0.107563384564018,0.116880762936052,0.144064398513697,0.139220250071306,0.101805490560043,0.100862174717628,0.147734901123605,0.179100691822987,0.130789410584876,0.11602710680557,0.143273291336754,0.113824953057748,0.074198435380387,0.0842881687250666,0.129310549312707,0.148484171275738,0.132329322267014,0.13234696884464,0.165962640834779,0.0864526082760767,0.0945440095970306,0.104122212597406,0.137551587571015,0.147768492619655,1,0.115729999452211,0.157747323149267,0.146218884729461,0.103151660817595,0.096029914227564,0.128330067139387,0.13577969992316,0.116505483078753,0.122907367003418,0.0459726761082783,0.154489080117309,0.129857773277321,0.156694363512773,0.126448463644745,0.121055223444293,0.153330499149979,0.107697795207005,0.121151758433528,0.126864772854808,0.0770488484069309,0.130805698662165,0.0871672428146468,0.163146835654097,0.114221328899135,0.0814913590525271,0.15226051286643,0.106030406905915,0.146295113712161,0.111744490626893,0.144594331630642,0.11675956164023,0.0899051467310679,0.0797655648296807,0.168662971109066,0.116179685374956,0.134838296921907,0.150272245678114,0.085460521154391,0.127559877327959,0.142360176787847,0.0823415104903975,"Elhanan Helpman"
"Peter Diamond",0.129965096218379,0.114545186538471,0.143598171343977,0.100866076056626,0.0856659133718385,0.143164898925274,0.156960195063711,0.108205525456046,0.101642768115087,0.137527258525971,0.0923611346793097,0.124313450702336,0.129435790383364,0.13409864710253,0.0953395651477756,0.0869405065521284,0.100839345132225,0.146605559902219,0.155410177488536,0.0845720501343155,0.119111617797328,0.120914533540154,0.10270069525268,0.0923585805140581,0.129023311653042,0.143664735923162,0.129805990711556,0.146452402175659,0.146466349097758,0.159077530035104,0.150448842619171,0.174038015181067,0.0835508260538517,0.125562134242442,0.107167153547812,0.10380416072178,0.149934627881699,0.112327271707935,0.0785892121101322,0.0822087771120089,0.135292772026122,0.108344010315437,0.108330127950481,0.139474583214513,0.127575657352796,0.10053980131686,0.0899837885620338,0.0726965366930035,0.116844396230464,0.123590303937242,0.142642879992463,0.123034876872643,0.112522496361892,0.0639226182333605,0.0970547036903946,0.11211801261307,0.107561472666692,0.100483808847932,0.115729999452211,1,0.144428471102796,0.122414662643157,0.112526153433971,0.0943960308869783,0.105150687189207,0.130898705001855,0.109136883388001,0.114927209660144,0.0429897269503196,0.130768172178469,0.118933109156232,0.0956494763972577,0.09862452258113,0.0876167433977229,0.141269803543619,0.118192796790956,0.127650050691496,0.114353264105146,0.099143366941227,0.113885303943963,0.0782205197107169,0.136250348354348,0.0863417178901718,0.0891675864165462,0.156886128771516,0.114663099767554,0.137228436510662,0.100860413929218,0.154273549317916,0.110834508507595,0.0974879851067851,0.0921267272664548,0.128361090007822,0.135099807038174,0.127957342103946,0.125849287192108,0.099030885893014,0.168077073357194,0.152421821022532,0.0770272700233586,"Peter Diamond"
"Lars Svensson",0.152215904775402,0.103176507733466,0.143111098245106,0.135535737624286,0.19376526568992,0.163190066367008,0.118154774107827,0.135514454887836,0.143759936697882,0.134384329708478,0.15294435964209,0.171629920153443,0.110906396568624,0.21175876133621,0.0859943399213892,0.104828062959361,0.168617292590729,0.135725986992441,0.155019693507464,0.0939457642190864,0.185138378365783,0.107724611917731,0.105748937798564,0.149388879836755,0.136263643718795,0.139838059067531,0.171709782376107,0.222166630942544,0.1473781357799,0.156835965913666,0.193467578108642,0.140090585016742,0.14459766028875,0.157257254723254,0.155238208178604,0.135599244414885,0.146809836152038,0.116224446546085,0.102157773857737,0.145863876708004,0.118869263258853,0.120312519265784,0.100062737072156,0.124858240109761,0.190887318207861,0.179598624136554,0.101786801735563,0.108208721465523,0.114403748511184,0.145859286166308,0.120790082991213,0.154704287835004,0.209131596089248,0.141723654604784,0.122449337300304,0.138821440347714,0.158006689732666,0.128487190608049,0.157747323149267,0.144428471102796,1,0.147587533036149,0.0793006333274272,0.107199224396908,0.162922275522757,0.126555682445066,0.212224350715942,0.1534760698333,0.0693320338011146,0.184308980746593,0.137257799130873,0.136633440751192,0.140790929781554,0.130845693446902,0.128818170787358,0.18752558588315,0.127161799969905,0.176775801556019,0.0967093382376434,0.162563864565037,0.0861097097367597,0.15551739567706,0.146429190705144,0.0775272542241389,0.163641000853009,0.150573165452724,0.156866697580747,0.13457262695306,0.210425373605545,0.157024612981689,0.115791907380104,0.0750056854041407,0.116931699119048,0.151103400401764,0.145311609636883,0.132813533005383,0.157915876085183,0.149870468047815,0.138451132858012,0.0607924838743411,"Lars Svensson"
"Bruno Frey",0.143714435879123,0.151848991606128,0.191076806707203,0.0871056468285992,0.0875082757268768,0.119797707998907,0.152000587077056,0.143615253625355,0.110957630840087,0.181455181804844,0.0822672687185525,0.1299364254234,0.118443722979449,0.145023754214626,0.130843459221669,0.148720621013994,0.153575864910146,0.148372437237201,0.161831412481077,0.141729559124368,0.133151337112899,0.17893277868317,0.150981091711963,0.0918930974222432,0.133687599497244,0.176145546555871,0.163106592384037,0.120920167146994,0.133067763262958,0.136433571948934,0.16659462572792,0.129794460357398,0.0797231780389428,0.139023974137649,0.120244341677061,0.0921961045569469,0.126883058500106,0.18118983860962,0.0632264869957622,0.0711691102405407,0.183753843627673,0.15594600714568,0.17100735310263,0.184849561842711,0.136525374403869,0.109891090065814,0.0744280045751834,0.0788604862405957,0.160304570053173,0.117511299661567,0.135830480263331,0.124965629872744,0.122140669420034,0.0813863664772508,0.105407325378852,0.15902747199819,0.0944349208060358,0.114661427979717,0.146218884729461,0.122414662643157,0.147587533036149,1,0.11737052076666,0.0886032717218627,0.12340361232747,0.14825548943081,0.119336004070095,0.0801642977882201,0.0847574445428656,0.151752111714399,0.188363398827516,0.181983231150817,0.120892082648514,0.104405744185098,0.205013128523322,0.113973610804102,0.254998773439474,0.0962230574960642,0.0561919615465365,0.110650761504527,0.0958892974851701,0.11345788131826,0.0891155001230734,0.0605167545815701,0.160814052592322,0.102108954989619,0.136646233014258,0.0966120975072323,0.119674140551292,0.11655697502379,0.0985064797226004,0.0613682847639729,0.174444212540949,0.123150368484694,0.11441924044347,0.120848288202525,0.0968088225517091,0.113809610400623,0.147582420011423,0.119008902536271,"Bruno Frey"
"George Borjas",0.095617784613704,0.235559744004599,0.11543517696651,0.068681582009487,0.0661577413471987,0.121727717604777,0.219120359008888,0.123713345084459,0.0882893497267466,0.119219464042564,0.0725980416559421,0.10056833234166,0.0799705282941529,0.119821667243988,0.117332130859325,0.0830939509017522,0.122079698869557,0.137218792376491,0.139287835702955,0.078812722559144,0.108237679775816,0.214950647739645,0.202834632452984,0.0819977272186017,0.13263514070122,0.12579599537972,0.124276071545482,0.0616093836754206,0.118262991820131,0.11572925085112,0.108329240003434,0.115770061722776,0.0721771754283775,0.0938428069709843,0.0773206116318086,0.0712333252442099,0.144199480198336,0.129939101928886,0.0921092003232716,0.0692958077079462,0.0914165071355972,0.12382662986273,0.104058489139879,0.180698481843856,0.0802971441115888,0.0923323989949374,0.0860912409501957,0.0697563632751604,0.112553749802016,0.0938141353039194,0.102808905982951,0.0823645896425965,0.0880453180056831,0.0610993277365222,0.0826665853093803,0.147452081096164,0.0804392019887989,0.0729246962631342,0.103151660817595,0.112526153433971,0.0793006333274272,0.11737052076666,1,0.084298065028378,0.109441345913609,0.0765347063660558,0.0882185170466606,0.0804146835856659,0.0406073569128731,0.118429341952156,0.128651013065041,0.10292092422724,0.0838138915705402,0.103201697745176,0.0967860610679239,0.103464915093775,0.135746587747566,0.0632231162631793,0.0539292345393337,0.0979956529681937,0.070375055085579,0.0946931135908616,0.0751239511122338,0.0378912779573332,0.0734206860676093,0.0833901517434532,0.149389534540972,0.0655478178740399,0.0966075794649896,0.0740579785868605,0.0682845438949989,0.0486166306387637,0.141925586957765,0.106816913164272,0.0958830228230686,0.116742422004213,0.0569324611453935,0.145575839818987,0.107776197990441,0.0553846495510013,"George Borjas"
"Robert Gordon",0.0949335899694161,0.124915163047793,0.111888557288907,0.093767426563926,0.129375068939327,0.147441571928651,0.110444458879359,0.103278915132011,0.0879073697704765,0.104557736595441,0.0651332859268139,0.123840758508295,0.0607114276446313,0.139319035535681,0.0742054067374106,0.083836190756228,0.129527690213456,0.0937351418716426,0.115032021896212,0.0849569663000575,0.130887209873554,0.146045170105298,0.092147939945803,0.0924591075478833,0.103326504508706,0.121152714715107,0.117191214068782,0.107455899405761,0.163074872472518,0.125567226087058,0.120767679074078,0.123854314464357,0.0890080882145238,0.115400670996301,0.110895115525391,0.0913303874625692,0.133025045987585,0.0975942623357348,0.0937654110143463,0.0895560189541789,0.0896269466017135,0.0708985822327992,0.0845353188792572,0.10270737232011,0.138562849468745,0.104187585635188,0.0654711835750618,0.0660515913709488,0.114816310356347,0.122631563414913,0.0958469773499325,0.123428668995017,0.130348415371958,0.0565661770864384,0.0998713439911232,0.103299336756957,0.119946064704597,0.0896591881419586,0.096029914227564,0.0943960308869783,0.107199224396908,0.0886032717218627,0.084298065028378,1,0.141167340833067,0.0829195482568546,0.101617676036785,0.109486951307294,0.0655332239690485,0.135997309704268,0.0988097812482311,0.121625458365866,0.13719843206645,0.0811892253706882,0.0921119663378359,0.11366624538321,0.0941116284516624,0.124432273408465,0.0568258008402873,0.0936233642210958,0.083676757453484,0.133540153261954,0.0961327112792075,0.0735337519111716,0.102346316805697,0.14085571869914,0.122610251991088,0.0876337449011067,0.110250208694141,0.102465822521257,0.0665936507490511,0.0684487355184101,0.086966268233579,0.116064455092516,0.10815310224627,0.108375723467889,0.0780104043414125,0.0991898478852213,0.120233095605236,0.0572536790048677,"Robert Gordon"
"Carmen Reinhart",0.162524303964202,0.113484378703016,0.128780946923104,0.114668232629084,0.136864715338643,0.139273641176649,0.13059651093265,0.193873087844082,0.252289621747998,0.134728891232747,0.0801437008118691,0.176682523919292,0.0827886374808392,0.197862925670739,0.0963876172066974,0.111818633580358,0.215273117733619,0.11303283419036,0.142003956569123,0.0936835591930364,0.19400516840537,0.115816541348245,0.0972698191651145,0.128338806243274,0.155493761493795,0.114703634905254,0.161812550276679,0.140278331568419,0.133514222474336,0.132169973657776,0.197725305165944,0.155120031754788,0.119103766212275,0.208799546700815,0.13977564703743,0.101935721374385,0.161028284993084,0.140472940316162,0.103353503566197,0.0972785361751919,0.126352972421285,0.115667842294314,0.120197218408349,0.124615516413659,0.140694523083836,0.126942809104613,0.0766932165489925,0.0883544819453424,0.138609410117754,0.486614724557476,0.110593062307555,0.145740109758815,0.230617891041181,0.0916935216691639,0.102962139971224,0.121576054823675,0.153101694183505,0.132130568561805,0.128330067139387,0.105150687189207,0.162922275522757,0.12340361232747,0.109441345913609,0.141167340833067,1,0.0997917272143157,0.143223056726322,0.101243544793553,0.0612177475222735,0.177888814223677,0.13752709596977,0.151696543929732,0.157841344080087,0.122673298087694,0.126510355028692,0.159537749070799,0.127596964680126,0.13340159706552,0.0552817710028577,0.127383993946235,0.0926448616421088,0.129098011960467,0.127912862064812,0.0858879611012477,0.104205785384476,0.145153259473852,0.164107942795375,0.136891023967235,0.147410731908558,0.10285312298275,0.0999226632249835,0.109169023454062,0.107885983479829,0.163942278997881,0.13831199405462,0.174549325227845,0.10894447644355,0.123568329353206,0.15320782989795,0.073847080272234,"Carmen Reinhart"
"Jean-Jacques Laffont",0.125332283864012,0.0868635690087453,0.164384070438939,0.0992516955951318,0.097109167444838,0.106107346366713,0.123792640080302,0.142092634717481,0.0962283614952638,0.13770295161274,0.0988543185242081,0.149965245659068,0.177440070445518,0.133920237291067,0.0882280983525611,0.115908970424495,0.133872649903666,0.192575388763733,0.102933928732062,0.101305652753746,0.12248685959671,0.113151309878091,0.104969578421459,0.108634946045682,0.089561959830419,0.149218942162377,0.138902121463016,0.126403138008514,0.120251168359536,0.138354245157793,0.18526068765998,0.0979321382079582,0.086282740252618,0.120156774288206,0.119961379330945,0.0828307911660184,0.0891748597766606,0.151364671314235,0.0815241461111769,0.0907968970595778,0.353959429889649,0.115734708868046,0.10786942960759,0.123773898518698,0.104933236821747,0.112982839615537,0.0896454421073223,0.0938127423647374,0.132561778928785,0.0901440165103339,0.144352044988048,0.127759341739199,0.113097172392121,0.108528503630242,0.121111830979152,0.139145306617545,0.108854897557493,0.0916075091516561,0.13577969992316,0.130898705001855,0.126555682445066,0.14825548943081,0.0765347063660558,0.0829195482568546,0.0997917272143157,1,0.133203882084075,0.0857987803295426,0.0605837157821544,0.117698342405583,0.140895274412359,0.103060403112907,0.119733795333496,0.102223578502707,0.170178253945097,0.13807900497642,0.116850290605658,0.117557091242969,0.0770636523531183,0.105277591277381,0.0984794400967232,0.142947312778304,0.090398070809046,0.0614024675267819,0.183384101453699,0.112873214638116,0.148271852856719,0.0820378041377552,0.172469907398838,0.134125548344984,0.0920575287923359,0.0711727560081562,0.0940128556645352,0.103726220409718,0.112384558757304,0.119417998539195,0.0950755799162557,0.133619107196408,0.122513948243902,0.081561055422352,"Jean-Jacques Laffont"
"M Pesaran",0.124978163449186,0.104478920081222,0.131320191423394,0.189011808488129,0.126394277940703,0.160765747376427,0.132835422336367,0.122936637706392,0.104831602479606,0.115012103169576,0.252053700470894,0.144556291647093,0.0875169974313702,0.170820791269709,0.0695583558723038,0.0945361150746109,0.136712572712394,0.159434534290007,0.143447883230077,0.0874500869820629,0.158500339885461,0.104936299707054,0.123978738287602,0.18828221830561,0.146338657143924,0.145382366901313,0.158054748425024,0.141068897023454,0.136329278165173,0.134102081220384,0.137406263617737,0.115854277941586,0.18485851780673,0.124923805865196,0.240241488511126,0.211904840858335,0.118066415342242,0.136309110479864,0.0874422102510449,0.208811581675759,0.118688465815804,0.117349359969784,0.0901934301710102,0.113339884710275,0.141037069532396,0.28193047140058,0.0986473420200122,0.186873360290166,0.124456303037024,0.142032870805621,0.16447373855983,0.116353714028194,0.144976375242674,0.1838820333171,0.182167650604834,0.149811113869033,0.144759812860843,0.100456587293502,0.116505483078753,0.109136883388001,0.212224350715942,0.119336004070095,0.0882185170466606,0.101617676036785,0.143223056726322,0.133203882084075,1,0.13589018266832,0.0861220488421144,0.134635554352957,0.129421761399663,0.121504317750679,0.132340773292661,0.125503374524803,0.0922373420744963,0.169427542925389,0.124167343198803,0.165414652710433,0.210054634290134,0.181822093173857,0.0820912465993725,0.147276553717567,0.171370892932607,0.0947357501473107,0.152456429507619,0.198031876840806,0.139035387492949,0.106868582421793,0.156377059984918,0.252695251271656,0.131256815789487,0.0807524466933136,0.0991419489494328,0.13949706486224,0.132856967948251,0.119254993697614,0.154674697283569,0.188620342793941,0.130133266612677,0.0412076787157844,"M Pesaran"
